4915	2461
4915	2727
4915	3081
4915	3144
4915	4257
4915	5210
4915	5530
4915	6174
4915	7542
4915	7867
4915	8403
4915	8446
4915	8489
8403	1231
8403	1621
8403	1993
8403	2061
8403	2345
8403	3113
8403	4261
8403	4915
8403	6016
8403	6187
8403	7010
8403	8167
8403	8473
8403	8573
8403	8578
986	1593
986	2671
986	3056
986	4922
986	4923
1593	986
1593	3056
1593	4922
3056	986
3056	1184
3056	1473
3056	1566
3056	1593
3056	1752
3056	1924
3056	1947
3056	2042
3056	2197
3056	2316
3056	2667
3056	2671
3056	2719
3056	3668
3056	3780
3056	3991
3056	4179
3056	4727
3056	4740
3056	4922
3056	4923
3056	5242
3056	5727
3056	5763
3056	7045
3056	7641
3056	7750
3056	7780
3056	7958
4922	170
4922	986
4922	1125
4922	1593
4922	2042
4922	2055
4922	2229
4922	2316
4922	2719
4922	3056
4922	3872
4922	4466
4922	5727
4755	87
4755	122
4755	175
4755	1025
4755	1523
4755	2166
4755	3130
4755	3201
4755	4348
4755	4380
4755	4972
4755	4987
4755	5010
4755	5458
4755	6361
4755	6531
4972	11
4972	273
4972	423
4972	431
4972	826
4972	2155
4972	3036
4972	3320
4972	3413
4972	4755
4972	5084
4972	5676
4972	6801
4972	7116
532	286
532	641
532	1432
532	2204
532	2769
532	3299
532	6509
532	7212
532	7695
7212	468
7212	532
7212	643
7212	2804
186	91
186	191
186	286
186	338
186	679
186	689
186	839
186	975
186	1068
186	1219
186	1371
186	1419
186	1546
186	1811
186	1940
186	1999
186	2294
186	2428
186	2450
186	2628
186	2790
186	2821
186	2852
186	2904
186	3045
186	3112
186	3185
186	3338
186	3371
186	3404
186	3421
186	3450
186	3536
186	3593
186	3904
186	3925
186	3948
186	4347
186	4481
186	4512
186	4666
186	4927
186	5069
186	5231
186	5366
186	5398
186	5549
186	5887
186	6110
186	6422
186	6694
186	6718
186	6719
186	6886
186	6887
186	6913
186	7267
186	7497
186	7689
186	8040
186	8177
186	8219
186	8247
186	8461
186	8516
2032	962
2032	1136
2032	1188
2032	1462
2032	2237
2032	2238
2032	2249
2032	2350
2032	2627
2032	3810
2032	4160
2032	4299
2032	5762
2032	6859
2032	7713
2032	7737
2032	7972
2032	8045
2032	8265
1983	315
1983	1073
1983	1943
1983	2385
1983	2386
1983	4366
1983	4432
1983	6608
1983	7092
2386	641
2386	898
2386	1983
2386	2237
2386	4007
2386	7721
2386	7776
247	1664
247	3089
247	3185
247	5054
247	7282
247	7451
247	7522
247	7569
247	7632
247	7746
1664	247
1664	1045
1664	1190
1664	1804
1664	1919
1664	2204
1664	2300
1664	3502
1664	3943
1664	4700
1664	4731
1664	4908
1664	5850
1664	5917
1664	5974
1664	6230
1664	6543
1664	6590
1664	7097
1664	7161
1664	8210
3647	3534
3647	3988
3647	4490
3647	6005
3647	6692
3647	6925
3647	7533
3988	142
3988	675
3988	714
3988	739
3988	1661
3988	2146
3988	3534
3988	3647
3988	3900
3988	4428
3988	4489
3988	4934
3988	5132
3988	5137
3988	5288
3988	5689
3988	6244
3988	6925
3988	7934
1883	58
1883	188
1883	233
1883	626
1883	919
1883	1033
1883	1328
1883	1358
1883	1667
1883	1998
1883	1999
1883	2231
1883	2359
1883	2403
1883	2429
1883	2727
1883	3484
1883	3509
1883	3550
1883	4065
1883	4211
1883	4346
1883	4366
1883	4743
1883	4942
1883	5239
1883	5552
1883	5704
1883	6011
1883	6012
1883	6130
1883	6362
1883	6636
1883	7681
1883	8103
1883	8295
1883	8444
1883	8489
4743	58
4743	87
4743	128
4743	188
4743	1033
4743	1358
4743	1667
4743	1752
4743	1883
4743	1999
4743	2403
4743	2429
4743	2615
4743	3509
4743	3755
4743	3813
4743	3904
4743	4211
4743	4329
4743	4366
4743	4503
4743	4942
4743	4995
4743	5239
4743	5301
4743	5704
4743	5705
4743	5711
4743	6362
4743	6510
4743	6680
4743	7497
4743	7559
4743	8103
4743	8250
4743	8295
5239	42
5239	58
5239	188
5239	233
5239	626
5239	1033
5239	1328
5239	1358
5239	1667
5239	1883
5239	1948
5239	1998
5239	1999
5239	2403
5239	2442
5239	3473
5239	3509
5239	4211
5239	4259
5239	4346
5239	4366
5239	4742
5239	4743
5239	4942
5239	5704
5239	6130
5239	6510
5239	8011
5239	8103
5239	8142
5239	8295
5239	8472
5239	8590
408	174
408	175
408	694
408	841
408	876
408	1064
408	1635
408	2124
408	3611
408	3722
408	5727
408	6952
408	7033
3722	194
3722	238
3722	373
3722	408
3722	1337
3722	1968
3722	2485
3722	2631
3722	2804
3722	3611
3722	3900
3722	4413
3722	4428
3722	5468
3722	5895
3722	5896
3722	5974
3722	6362
3722	7213
3722	7605
3722	7651
3722	7735
3722	7962
3750	420
3750	444
3750	459
3750	614
3750	667
3750	958
3750	1022
3750	1521
3750	1534
3750	1614
3750	2061
3750	2103
3750	2239
3750	2675
3750	2702
3750	2726
3750	2819
3750	2869
3750	2971
3750	3127
3750	3298
3750	3813
3750	3926
3750	4411
3750	4522
3750	4700
3750	4734
3750	5133
3750	5303
3750	5630
3750	5763
3750	5804
3750	6028
3750	6151
3750	6184
3750	6214
3750	6387
3750	6789
3750	6987
3750	7183
3750	7392
3750	7472
3750	7606
3750	7688
3750	7813
3750	8242
3750	8312
3750	8427
3750	8521
6028	1528
6028	2702
6028	2726
6028	3750
6028	3813
6028	6536
2372	1722
2372	2249
2372	6445
2372	6761
2372	6762
2372	6859
2372	6915
6761	76
6761	2249
6761	2372
6761	3154
6761	3941
6761	6154
6761	6246
6761	6349
6761	6749
6761	6859
6761	7284
6761	7320
6761	8038
6761	8132
6761	8404
2880	174
2880	420
2880	3632
2880	4912
2880	5243
2880	6918
2880	8127
6918	635
6918	672
6918	1283
6918	2291
6918	2306
6918	2434
6918	2880
6918	3096
6918	3362
6918	4510
6918	4965
6918	5136
6918	6230
6918	6684
6918	6857
6918	6942
6918	7934
6918	8630
444	76
444	633
444	1504
444	1694
444	1762
444	2103
444	2621
444	3096
444	3750
444	4375
444	4646
444	5023
444	5089
444	5306
444	5564
444	6495
444	6895
444	7004
444	7110
444	7342
444	7412
444	7472
1694	229
1694	444
1694	1762
1694	1839
1694	2593
1694	2616
1694	4187
1694	4455
1694	5089
1694	5306
1694	5394
1694	6184
1694	6211
1694	6895
1694	6956
1694	7045
1694	7110
1694	7681
6895	76
6895	276
6895	444
6895	633
6895	1665
6895	1694
6895	1762
6895	2103
6895	2341
6895	2485
6895	2553
6895	2819
6895	3247
6895	3458
6895	3666
6895	4022
6895	4177
6895	4187
6895	4232
6895	4522
6895	4646
6895	4918
6895	5023
6895	5070
6895	5306
6895	5394
6895	5634
6895	5999
6895	6016
6895	6151
6895	6214
6895	6491
6895	6857
6895	6862
6895	6942
6895	7004
6895	7110
6895	7342
6895	7392
6895	7412
6895	7472
6895	7771
6895	7854
6895	8312
1055	1311
1055	1367
1055	1538
1055	1804
1055	2406
1055	2713
1055	3148
1055	4119
1055	4483
1055	4828
1055	6088
1055	7122
1055	7721
1055	7804
1055	7951
1055	8034
1055	8061
1055	8536
4119	429
4119	1055
4119	1160
4119	1369
4119	2163
4119	2204
4119	2769
4119	2962
4119	3405
4119	3976
4119	4430
4119	4577
4119	4631
4119	5042
4119	5069
4119	5606
4119	5755
4119	7585
4119	7586
4119	8061
8061	1055
8061	2204
8061	3405
8061	4119
8061	4577
8061	5157
4696	557
4696	641
4696	842
4696	1485
4696	1541
4696	1631
4696	1648
4696	2183
4696	2586
4696	3325
4696	3721
4696	4106
4696	4449
4696	6228
4696	6922
4696	8146
4696	8186
4696	8359
4923	986
4923	2671
4923	3056
4923	5242
4923	5763
5763	459
5763	752
5763	2485
5763	3056
5763	3750
5763	4923
5763	5242
5763	5639
5763	5893
5763	6420
5763	7160
5242	1728
5242	2945
5242	3056
5242	4159
5242	4774
5242	4923
5242	5763
5242	8312
5242	8460
178	2055
178	2719
178	4319
178	7128
178	8291
7128	178
7128	348
7128	533
7128	3506
7128	4693
7128	8291
8291	178
8291	275
8291	373
8291	1437
8291	1758
8291	1906
8291	2851
8291	3116
8291	4600
8291	4646
8291	5937
8291	7128
7813	124
7813	300
7813	517
7813	549
7813	550
7813	957
7813	958
7813	1022
7813	1239
7813	1498
7813	1782
7813	2239
7813	2485
7813	2675
7813	2702
7813	2971
7813	3096
7813	3298
7813	3480
7813	3605
7813	3750
7813	3764
7813	3810
7813	4024
7813	4299
7813	4321
7813	4849
7813	5700
7813	5897
7813	6016
7813	6154
7813	6184
7813	6378
7813	6531
7813	6789
7813	6855
7813	6952
7813	7319
7813	7657
7813	7691
7813	7934
7813	8104
7813	8404
7813	8516
7813	8521
7934	35
7934	64
7934	324
7934	635
7934	648
7934	887
7934	1001
7934	1148
7934	1503
7934	1762
7934	2035
7934	2048
7934	2091
7934	2180
7934	2434
7934	2553
7934	2626
7934	2726
7934	2861
7934	3084
7934	3247
7934	3259
7934	3400
7934	3458
7934	3472
7934	3580
7934	3759
7934	3988
7934	4042
7934	4135
7934	4160
7934	4218
7934	4229
7934	4386
7934	4522
7934	4605
7934	4749
7934	4910
7934	5070
7934	5133
7934	5186
7934	5302
7934	5303
7934	5312
7934	5580
7934	5692
7934	5804
7934	6560
7934	6918
7934	6942
7934	6972
7934	6987
7934	7141
7934	7412
7934	7605
7934	7813
7934	8171
7934	8312
7934	8630
2350	2032
2350	2347
2350	2627
2350	3810
2350	4299
2350	4300
2350	6147
2350	6152
2350	7471
2350	7713
2350	8151
2350	8501
6147	238
6147	592
6147	979
6147	1603
6147	1635
6147	1693
6147	1932
6147	2350
6147	2414
6147	5158
6147	6033
6147	6141
6147	8631
174	175
174	408
174	459
174	549
174	550
174	1159
174	1463
174	1704
174	1897
174	2880
174	3295
174	3900
174	4346
174	4390
174	4543
174	4605
174	5788
174	7997
174	8127
174	8487
174	8501
174	8519
174	8629
8519	174
8519	626
8519	2532
8519	3404
8519	3458
8519	4734
8519	4917
8519	5841
8519	6170
8519	6507
8519	7267
979	74
979	112
979	328
979	1336
979	1381
979	1635
979	1675
979	1725
979	2081
979	2099
979	2223
979	2663
979	2809
979	3181
979	3488
979	3784
979	4044
979	4155
979	4352
979	4430
979	4460
979	4508
979	4518
979	4603
979	4645
979	4701
979	5023
979	5186
979	5425
979	5658
979	6141
979	6147
979	6188
979	6243
979	7164
979	8524
979	8525
979	8552
4603	979
3181	14
3181	118
3181	151
3181	376
3181	902
3181	979
3181	1452
3181	2146
3181	2187
3181	3757
3181	4413
3181	4586
3181	5158
3181	6141
3181	6152
3181	6338
3181	6461
3181	6760
3181	7913
3181	8081
4413	1064
4413	1491
4413	2015
4413	2301
4413	3181
4413	3524
4413	3722
4413	3759
4413	3900
4413	4377
4413	4975
4413	5634
4413	6461
4413	7657
4413	8309
6461	188
6461	1932
6461	2427
6461	3181
6461	3813
6461	4413
6461	5099
6461	5706
6461	6345
6461	6659
6461	6680
6461	6760
784	119
784	778
784	785
784	1297
784	1349
784	1385
784	3951
784	4325
784	4534
784	4629
784	5323
784	5783
784	6272
784	6342
784	6619
784	6797
784	6992
784	7272
784	7640
784	7736
784	8078
784	8352
784	8502
4629	29
4629	568
4629	575
4629	681
4629	773
4629	784
4629	1068
4629	1071
4629	1136
4629	1435
4629	2234
4629	2252
4629	2324
4629	3489
4629	3636
4629	3837
4629	4624
4629	4666
4629	5062
4629	6169
4629	6223
4629	6342
4629	6465
4629	6567
4629	7270
4629	7309
4629	7578
4629	7784
4629	8059
4629	8352
4629	8454
4629	8537
8352	784
8352	1385
8352	1853
8352	2401
8352	2402
8352	2417
8352	3084
8352	3237
8352	3289
8352	3395
8352	3433
8352	3506
8352	4325
8352	4629
8352	7245
8352	7496
8352	7884
8352	8164
8352	8341
8352	8400
1948	1300
1948	2442
1948	2746
1948	5239
1948	5495
1948	7185
2442	385
2442	1948
2442	4322
2442	5210
2442	5239
2442	5355
2442	6059
2442	6281
2442	8004
2442	8472
1421	18
1421	799
1421	847
1421	1233
1421	1609
1421	1753
1421	6335
1421	6692
1421	7003
1421	7579
1753	847
1753	1421
1753	1806
1753	4730
1753	5959
1753	6005
1753	6105
1753	6240
1753	6335
1753	6524
1753	6692
1753	7594
1753	7686
1753	8079
1753	8186
2804	752
2804	805
2804	1337
2804	1954
2804	2483
2804	3722
2804	5468
2804	5720
2804	6852
2804	6859
2804	7212
2804	7691
2804	8159
5468	238
5468	373
5468	654
5468	752
5468	1337
5468	1968
5468	2631
5468	2804
5468	2843
5468	3722
5468	3900
5468	5896
5468	5974
5468	6154
5468	7962
5468	8241
6922	154
6922	2183
6922	3721
6922	4696
6922	8146
8146	557
8146	2340
8146	3261
8146	3342
8146	3721
8146	3974
8146	4696
8146	6228
8146	6509
8146	6922
8146	8576
4806	972
4806	987
4806	1188
4806	2367
4806	2467
4806	3359
4806	3484
4806	3912
4806	5389
4806	5547
4806	7906
4806	8017
8017	857
8017	947
8017	972
8017	1528
8017	1798
8017	1813
8017	1876
8017	1964
8017	2138
8017	2367
8017	2429
8017	2467
8017	2482
8017	2485
8017	4462
8017	4477
8017	4490
8017	4806
8017	4808
8017	5127
8017	5541
8017	5905
8017	5934
8017	6023
8017	6154
8017	6465
8017	6598
8017	6862
8017	7650
8017	7906
8017	8039
8017	8064
1073	315
1073	1983
1073	3813
1073	5308
1073	7610
1073	7871
3813	14
3813	188
3813	459
3813	616
3813	669
3813	694
3813	932
3813	1073
3813	1139
3813	1395
3813	1717
3813	1804
3813	1821
3813	1873
3813	2057
3813	2206
3813	2364
3813	2564
3813	3484
3813	3509
3813	3750
3813	3882
3813	3911
3813	4172
3813	4247
3813	4364
3813	4432
3813	4743
3813	4995
3813	5062
3813	5099
3813	5107
3813	5350
3813	5552
3813	5706
3813	5962
3813	6028
3813	6029
3813	6064
3813	6154
3813	6276
3813	6461
3813	6659
3813	6850
3813	6913
3813	7015
3813	7243
3813	7497
3813	7570
3813	7613
3813	7834
3813	7869
3813	7939
3813	8220
3813	8250
3813	8572
2231	285
2231	1883
2231	2819
2231	3550
2231	4417
2231	7260
2231	7791
2231	8497
3550	919
3550	1883
3550	2231
3550	2359
3550	4886
3550	6529
3550	6636
3290	3195
3290	3490
3290	3573
3290	3998
3290	4014
3290	5515
3290	6588
3290	6721
3290	7206
3290	7891
5515	182
5515	405
5515	517
5515	533
5515	631
5515	635
5515	1009
5515	2258
5515	2288
5515	2808
5515	2985
5515	3229
5515	3290
5515	3737
5515	3823
5515	3998
5515	4108
5515	4164
5515	4170
5515	4396
5515	4939
5515	4951
5515	5144
5515	5189
5515	5406
5515	5514
5515	5886
5515	5937
5515	6489
5515	6588
5515	7029
5515	7479
5515	7743
5515	7772
5515	8344
5515	8397
5515	8576
2626	316
2626	543
2626	626
2626	648
2626	1252
2626	1297
2626	1620
2626	1704
2626	1762
2626	1834
2626	2676
2626	3144
2626	3400
2626	3508
2626	3718
2626	4140
2626	4700
2626	5070
2626	5574
2626	5999
2626	6097
2626	6237
2626	6441
2626	6749
2626	7054
2626	7412
2626	7934
2626	8433
5999	276
5999	316
5999	543
5999	2626
5999	2819
5999	3580
5999	4140
5999	5023
5999	5070
5999	5639
5999	6202
5999	6895
5999	6972
5999	8312
6045	202
6045	486
6045	890
6045	1444
6045	1454
6045	1498
6045	1798
6045	2447
6045	2702
6045	3122
6045	3439
6045	3677
6045	3678
6045	4132
6045	4287
6045	4322
6045	4395
6045	4396
6045	4490
6045	4648
6045	4976
6045	5132
6045	5390
6045	5634
6045	5723
6045	5868
6045	6174
6045	6430
6045	6497
6045	6561
6045	6696
6045	6821
6045	6882
6045	6951
6045	7346
6045	7670
6045	7772
6045	7777
6045	7998
6045	8166
6045	8239
6045	8356
6045	8561
6430	6045
6430	6951
6430	7346
6951	631
6951	1297
6951	1542
6951	1590
6951	1591
6951	1711
6951	1798
6951	2127
6951	3119
6951	3601
6951	3678
6951	4395
6951	5401
6951	5837
6951	6045
6951	6094
6951	6165
6951	6430
6951	6505
6951	7125
6951	7226
6951	7346
6951	7458
6951	7572
6951	7772
6951	8166
6951	8239
6951	8356
7346	202
7346	631
7346	890
7346	1444
7346	1454
7346	1498
7346	1798
7346	2321
7346	2447
7346	4132
7346	4322
7346	4395
7346	4415
7346	4976
7346	5390
7346	5634
7346	5700
7346	5837
7346	6045
7346	6430
7346	6951
7346	7772
7346	7777
7346	8136
7346	8166
7346	8239
7346	8356
8037	420
8037	633
8037	752
8037	1189
8037	1307
8037	1684
8037	2449
8037	2773
8037	2869
8037	3458
8037	3666
8037	3683
8037	5023
8037	5776
